Vendor_ID,Vendor_Name,Seller_ID,Seller_Name,Order_ID,Order_Date,Reason
3409,Lazy Window LLP,3368,A.D.Enterprise,2606904,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.firstName:Special characters not allowed in - first name, Xpressbees(14): Drop Name Not Provided,, Shadowfax(4): Invalid Delivery Pincode. Pincode 584123 is not serviceble,, Xpressbees(14): Drop Name Not Provided,, Xpressbees(3): Drop Name Not Provided,, Ekart(15): [{status:REQUEST_REJECTED,message:[services[0].serviceDetails[0].serviceData.destination.address.firstName:Name is null or empty],is_parked:NOT_PARKED}],, Bluedart(186): Consignee first_name or last_name should not empty.,, Bluedart(5): Consignee first_name or last_name should not empty.,"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2606934,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.firstName:Special characters not allowed in - first name, Xpressbees(14): Drop Name Not Provided,, Shadowfax(4): Invalid Delivery Pincode. Pincode 584123 is not serviceble,, Xpressbees(14): Drop Name Not Provided,, Xpressbees(3): Drop Name Not Provided,, Ekart(15): [{status:REQUEST_REJECTED,message:[services[0].serviceDetails[0].serviceData.destination.address.firstName:Name is null or empty],is_parked:NOT_PARKED}],, Bluedart(186): Consignee first_name or last_name should not empty.,, Bluedart(5): Consignee first_name or last_name should not empty.,"""
3632,AGHI ENTERPRISES,3416,Store Bolt,2606945,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has pickup serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607032,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607035,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Special characters not allowed in - address line 1"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607089,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607101,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3416,Store Bolt,2607139,2023-12-29,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3466,N K TRADING CO,3789,amazingdeal.org,2607143,2023-12-29,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607184,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty"""
2934,Acetech Ventures,3376,Saket,2607220,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607247,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2"""
3624,SARVAH PHARMA,3639,onlinekart24.com,2607285,2023-12-29,""", Ekart SHB - 0.5kg[999007] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607301,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.city:Special characters not allowed in - city, Xpressbees(14): Drop address not provided,, Xpressbees(14): Drop address not provided,, Xpressbees(3): Drop address not provided,"""
2934,Acetech Ventures,3269,Vipin,2607329,2023-12-29,""", Ecom Exp Air[999009] Array"""
3012,SWASTIK HANDLOOM,3416,Store Bolt,2607442,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3107,RS Traders,3416,Store Bolt,2607443,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, DTDC(80): Invalid Return Phone,, DTDC(79): Invalid Return Phone,"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607468,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2, Xpressbees(14): Drop address not provided,, Shadowfax(4): Customer Delivery Address is Required,, Shadowfax(4): Customer Delivery Address is Required,, Xpressbees(14): Drop address not provided,, Xpressbees(3): Drop address not provided,"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607524,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607575,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607595,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607614,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607683,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid"""
3273,KATYANI TRADERS,3729,BIGSHORT,2607685,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607702,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure"""
3273,KATYANI TRADERS,3729,BIGSHORT,2607743,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607747,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
2934,Acetech Ventures,3376,Saket,2607843,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607883,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2607913,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608014,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608016,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608074,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608198,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608265,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608271,2023-12-29,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608372,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608378,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3466,N K TRADING CO,3789,amazingdeal.org,2608495,2023-12-29,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608526,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3273,KATYANI TRADERS,3729,BIGSHORT,2608531,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608554,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.primaryContactNumber:Contact number is invalid. Allowed formats of max 12 digit either starts with +91|91|0|None, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608629,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.city:Special characters not allowed in - city, Xpressbees(14): Drop City Not Provided,, Xpressbees(14): Drop City Not Provided,, Xpressbees(3): Drop City Not Provided,, Ekart(15): [{status:REQUEST_REJECTED,message:[services[0].serviceDetails[0].serviceData.destination.address.city:City is null or empty],is_parked:NOT_PARKED}],"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608663,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608664,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3624,SARVAH PHARMA,3673,sumit media,2608730,2023-12-29,""", Ekart SHB - 0.5kg[999007] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3624,SARVAH PHARMA,3673,sumit media,2608743,2023-12-29,""", Ekart SHB - 0.5kg[999007] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3624,SARVAH PHARMA,3673,sumit media,2608830,2023-12-29,""", Ekart SHB - 0.5kg[999007] services[0].serviceDetails[0].serviceData.destination.address.firstName:Special characters not allowed in - first name, Ecom Exp Air[999009] Array, Xpressbees(14): Drop address not provided,, Xpressbees(3): Drop address not provided,, Ekart(15): [{status:REQUEST_REJECTED,message:[services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Address is null or empty,services[0].serviceDetails[0].serviceData.destination.address.firstName:Name is null or empty],is_parked:NOT_PARKED}],"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2608914,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609001,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609031,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2, Xpressbees(14): Drop address not provided,, Shadowfax(4): Customer Delivery Address is Required,, Shadowfax(4): Customer Delivery Address is Required,, Xpressbees(14): Drop address not provided,, DTDC(80): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,, Xpressbees(3): Drop address not provided,, Ekart(15): [{status:REQUEST_REJECTED,message:[services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Address is null or empty,services[0].serviceDetails[0].serviceData.destination.address.firstName:Name is null or empty,services[0].serviceDetails[0].serviceData.destination.address.city:City is null or empty],is_parked:NOT_PARKED}],, Bluedart(186): Consignee first_name or last_name should not empty.,, Bluedart(5): Consignee first_name or last_name should not empty.,, DTDC(79): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609040,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609044,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609162,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3273,KATYANI TRADERS,3729,BIGSHORT,2609172,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609236,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609264,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609506,2023-12-29,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609574,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609577,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure"""
3107,RS Traders,3790,Shopping,2609699,2023-12-29,""", Bluedart(186): Destination is not servicable for requested Product,"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609812,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3107,RS Traders,3790,Shopping,2609845,2023-12-29,""", The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n, The Consignee Phone field must be exactly 10 characters in length.\n"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2609972,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2610025,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2610334,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2610387,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2610635,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2610669,2023-12-29,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2610842,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2610870,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2611022,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2611152,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2611164,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3466,N K TRADING CO,3789,amazingdeal.org,2611193,2023-12-29,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2611219,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3466,N K TRADING CO,3789,amazingdeal.org,2611384,2023-12-29,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2611470,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3624,SARVAH PHARMA,3323,Khemka GOC,2611491,2023-12-29,""", Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2611530,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2611556,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3624,SARVAH PHARMA,3323,Khemka GOC,2611562,2023-12-29,""", Ecom Exp Air[999009] Array"""
3466,N K TRADING CO,3789,amazingdeal.org,2611605,2023-12-29,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3316,NAMOSHIVAI APPARELS PRIVATE LIMITED,3783,BEASTKART,2611612,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2611718,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3624,SARVAH PHARMA,3639,onlinekart24.com,2611720,2023-12-29,""", Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3416,Store Bolt,2611824,2023-12-29,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2611859,2023-12-29,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2612004,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2612067,2023-12-29,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2612207,2023-12-29,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
